"Mod name","Registry name","Item ID","Display name","Exists"
"Immersive Engineering","immersiveengineering:tesla_coil","immersiveengineering:tesla_coil","Tesla Coil","true"
"Immersive Engineering","immersiveengineering:thermoelectric_generator","immersiveengineering:thermoelectric_generator","Thermoelectric Generator","true"
"Immersive Engineering","immersiveengineering:toolbox_block","","block.immersiveengineering.toolbox_block","true"
"Immersive Engineering","immersiveengineering:transformer","immersiveengineering:transformer","Transformer","true"
"Immersive Engineering","immersiveengineering:transformer_hv","immersiveengineering:transformer_hv","HV Transformer","true"
"Immersive Engineering","immersiveengineering:treated_fence","immersiveengineering:treated_fence","Treated Wood Fence","true"
"Immersive Engineering","immersiveengineering:treated_post","immersiveengineering:treated_post","Wooden Post","true"
"Immersive Engineering","immersiveengineering:treated_scaffold","immersiveengineering:treated_scaffold","Treated Wood Scaffolding","true"
"Immersive Engineering","immersiveengineering:treated_wallmount","immersiveengineering:treated_wallmount","Wooden Wallmount","true"
"Immersive Engineering","immersiveengineering:treated_wood_horizontal","immersiveengineering:treated_wood_horizontal","Treated Wood Planks","true"
"Immersive Engineering","immersiveengineering:treated_wood_packaged","immersiveengineering:treated_wood_packaged","Treated Wood Planks","true"
"Immersive Engineering","immersiveengineering:treated_wood_vertical","immersiveengineering:treated_wood_vertical","Treated Wood Planks","true"
"Immersive Engineering","immersiveengineering:turntable","immersiveengineering:turntable","Turntable","true"
"Immersive Engineering","immersiveengineering:turret_chem","immersiveengineering:turret_chem","Chemthrower Turret","true"
"Immersive Engineering","immersiveengineering:turret_gun","immersiveengineering:turret_gun","Gun Turret","true"
"Immersive Engineering","immersiveengineering:watermill","immersiveengineering:watermill","Water Wheel","true"
"Immersive Engineering","immersiveengineering:windmill","immersiveengineering:windmill","Windmill","true"
"Immersive Engineering","immersiveengineering:wooden_barrel","immersiveengineering:wooden_barrel","Wooden Barrel","true"
"Immersive Engineering","immersiveengineering:workbench","immersiveengineering:workbench","Engineer's Workbench","true"
"Immersive Petroleum","immersivepetroleum:asphalt","immersivepetroleum:asphalt","Asphalt Concrete","true"
"Immersive Petroleum","immersivepetroleum:auto_lubricator","immersivepetroleum:auto_lubricator","Automatic Lubricator","true"
"Immersive Petroleum","immersivepetroleum:diesel_fluid_block","","block.immersivepetroleum.diesel_fluid_block","true"
"Immersive Petroleum","immersivepetroleum:distillationtower","immersivepetroleum:distillationtower","Distillation Tower","true"
"Immersive Petroleum","immersivepetroleum:dummy_conveyor","immersivepetroleum:dummy_conveyor","block.immersivepetroleum.dummy_conveyor","true"
"Immersive Petroleum","immersivepetroleum:dummy_oil_ore","immersivepetroleum:dummy_oil_ore","block.immersivepetroleum.dummy_oil_ore","true"
"Immersive Petroleum","immersivepetroleum:dummy_pipe","immersivepetroleum:dummy_pipe","block.immersivepetroleum.dummy_pipe","true"
"Immersive Petroleum","immersivepetroleum:flarestack","immersivepetroleum:flarestack","Flarestack","true"
"Immersive Petroleum","immersivepetroleum:gas_generator","immersivepetroleum:gas_generator","Portable Generator","true"
"Immersive Petroleum","immersivepetroleum:gasoline_fluid_block","","block.immersivepetroleum.gasoline_fluid_block","true"
"Immersive Petroleum","immersivepetroleum:lubricant_fluid_block","","block.immersivepetroleum.lubricant_fluid_block","true"
"Immersive Petroleum","immersivepetroleum:napalm_fluid_block","","block.immersivepetroleum.napalm_fluid_block","true"
"Immersive Petroleum","immersivepetroleum:oil_fluid_block","","block.immersivepetroleum.oil_fluid_block","true"
"Immersive Petroleum","immersivepetroleum:pumpjack","immersivepetroleum:pumpjack","Pumpjack","true"
"Immersive Portals","immersive_portals:portal_helper","immersive_portals:portal_helper","Portal Helper","true"
"Immersive Portals","immersive_portals:portal_placeholder","","block.immersive_portals.portal_placeholder","true"
"Immersive Posts","immersiveposts:aluminiumpost","","Aluminium Post","true"
"Immersive Posts","immersiveposts:concretepost","","Concrete Post","true"
"Immersive Posts","immersiveposts:constantanpost","","Constantan Post","true"
"Immersive Posts","immersiveposts:copperpost","","Copper Post","true"
"Immersive Posts","immersiveposts:electrumpost","","Electrum Post","true"
"Immersive Posts","immersiveposts:fence_constantan","immersiveposts:fence_constantan","Constantan Fence","true"
"Immersive Posts","immersiveposts:fence_copper","immersiveposts:fence_copper","Copper Fence","true"
"Immersive Posts","immersiveposts:fence_electrum","immersiveposts:fence_electrum","Electrum Fence","true"
"Immersive Posts","immersiveposts:fence_gold","immersiveposts:fence_gold","Gold Fence","true"
"Immersive Posts","immersiveposts:fence_iron","immersiveposts:fence_iron","Iron Fence","true"
"Immersive Posts","immersiveposts:fence_lead","immersiveposts:fence_lead","Lead Fence","true"
"Immersive Posts","immersiveposts:fence_nickel","immersiveposts:fence_nickel","Nickel Fence","true"
"Immersive Posts","immersiveposts:fence_silver","immersiveposts:fence_silver","Silver Fence","true"
"Immersive Posts","immersiveposts:fence_uranium","immersiveposts:fence_uranium","Uranium Fence","true"
"Immersive Posts","immersiveposts:goldpost","","Gold Post","true"
"Immersive Posts","immersiveposts:ironpost","","Iron Post","true"
"Immersive Posts","immersiveposts:leadedconcretepost","","Leaded Concrete Post","true"
"Immersive Posts","immersiveposts:leadpost","","Lead Post","true"
"Immersive Posts","immersiveposts:netherpost","","Nether Brick Post","true"
"Immersive Posts","immersiveposts:nickelpost","","Nickel Post","true"
"Immersive Posts","immersiveposts:postbase","immersiveposts:postbase","Extendable Post","true"
"Immersive Posts","immersiveposts:silverpost","","Silver Post","true"
"Immersive Posts","immersiveposts:steelpost","","Steel Post","true"
"Immersive Posts","immersiveposts:uraniumpost","","Uranium Post","true"
"Immersive Posts","immersiveposts:woodpost","","Wooden Post","true"
"Inspirations","inspirations:ancient_bookshelf","inspirations:ancient_bookshelf","Ancient Bookshelf","true"
"Inspirations","inspirations:beetroot_soup_fluid","","Beetroot Soup","true"
"Inspirations","inspirations:black_carpeted_pressure_plate","","Black Carpet","true"
"Inspirations","inspirations:black_carpeted_trapdoor","inspirations:black_carpeted_trapdoor","Black Carpeted Trapdoor","true"
"Inspirations","inspirations:black_fitted_carpet","","block.inspirations.black_fitted_carpet","true"
"Inspirations","inspirations:black_mulch","inspirations:black_mulch","Black Mulch","true"
"Inspirations","inspirations:blue_carpeted_pressure_plate","","Blue Carpet","true"
"Inspirations","inspirations:blue_carpeted_trapdoor","inspirations:blue_carpeted_trapdoor","Blue Carpeted Trapdoor","true"
"Inspirations","inspirations:blue_enlightened_bush","inspirations:blue_enlightened_bush","Blue Enlightened Bush","true"
"Inspirations","inspirations:blue_fitted_carpet","","block.inspirations.blue_fitted_carpet","true"
"Inspirations","inspirations:blue_mulch","inspirations:blue_mulch","Blue Mulch","true"
"Inspirations","inspirations:bookshelf","inspirations:bookshelf","Bookshelf","true"
"Inspirations","inspirations:brick_path","inspirations:brick_path","Bricks Path","true"
"Inspirations","inspirations:brown_carpeted_pressure_plate","","Brown Carpet","true"
"Inspirations","inspirations:brown_carpeted_trapdoor","inspirations:brown_carpeted_trapdoor","Brown Carpeted Trapdoor","true"
"Inspirations","inspirations:brown_fitted_carpet","","block.inspirations.brown_fitted_carpet","true"
"Inspirations","inspirations:brown_mulch","inspirations:brown_mulch","Brown Mulch","true"
"Inspirations","inspirations:cactus","inspirations:cactus_seeds","Cactus Seeds","true"
"Inspirations","inspirations:collector","inspirations:collector","Collector","true"
"Inspirations","inspirations:cyan_carpeted_pressure_plate","","Cyan Carpet","true"
"Inspirations","inspirations:cyan_carpeted_trapdoor","inspirations:cyan_carpeted_trapdoor","Cyan Carpeted Trapdoor","true"
"Inspirations","inspirations:cyan_fitted_carpet","","block.inspirations.cyan_fitted_carpet","true"
"Inspirations","inspirations:cyan_flower","inspirations:cyan_flower","Cyan Flower","true"
"Inspirations","inspirations:glass_door","inspirations:glass_door","Glass Door","true"
"Inspirations","inspirations:glass_trapdoor","inspirations:glass_trapdoor","Glass Trapdoor","true"
"Inspirations","inspirations:gray_carpeted_pressure_plate","","Gray Carpet","true"
"Inspirations","inspirations:gray_carpeted_trapdoor","inspirations:gray_carpeted_trapdoor","Gray Carpeted Trapdoor","true"
"Inspirations","inspirations:gray_fitted_carpet","","block.inspirations.gray_fitted_carpet","true"
"Inspirations","inspirations:green_carpeted_pressure_plate","","Green Carpet","true"
"Inspirations","inspirations:green_carpeted_trapdoor","inspirations:green_carpeted_trapdoor","Green Carpeted Trapdoor","true"
"Inspirations","inspirations:green_enlightened_bush","inspirations:green_enlightened_bush","Green Enlightened Bush","true"
"Inspirations","inspirations:green_fitted_carpet","","block.inspirations.green_fitted_carpet","true"
"Inspirations","inspirations:honey_fluid","","Honey","true"
"Inspirations","inspirations:light_blue_carpeted_pressure_plate","","Light Blue Carpet","true"
"Inspirations","inspirations:light_blue_carpeted_trapdoor","inspirations:light_blue_carpeted_trapdoor","Light Blue Carpeted Trapdoor","true"
"Inspirations","inspirations:light_blue_fitted_carpet","","block.inspirations.light_blue_fitted_carpet","true"
"Inspirations","inspirations:light_gray_carpeted_pressure_plate","","Light Gray Carpet","true"
"Inspirations","inspirations:light_gray_carpeted_trapdoor","inspirations:light_gray_carpeted_trapdoor","Light Gray Carpeted Trapdoor","true"
"Inspirations","inspirations:light_gray_fitted_carpet","","block.inspirations.light_gray_fitted_carpet","true"
"Inspirations","inspirations:lime_carpeted_pressure_plate","","Lime Carpet","true"
"Inspirations","inspirations:lime_carpeted_trapdoor","inspirations:lime_carpeted_trapdoor","Lime Carpeted Trapdoor","true"
"Inspirations","inspirations:lime_fitted_carpet","","block.inspirations.lime_fitted_carpet","true"
"Inspirations","inspirations:magenta_carpeted_pressure_plate","","Magenta Carpet","true"
"Inspirations","inspirations:magenta_carpeted_trapdoor","inspirations:magenta_carpeted_trapdoor","Magenta Carpeted Trapdoor","true"
"Inspirations","inspirations:magenta_fitted_carpet","","block.inspirations.magenta_fitted_carpet","true"
"Inspirations","inspirations:mushroom_stew_fluid","","Mushroom Stew","true"
"Inspirations","inspirations:orange_carpeted_pressure_plate","","Orange Carpet","true"
"Inspirations","inspirations:orange_carpeted_trapdoor","inspirations:orange_carpeted_trapdoor","Orange Carpeted Trapdoor","true"
"Inspirations","inspirations:orange_fitted_carpet","","block.inspirations.orange_fitted_carpet","true"
"Inspirations","inspirations:paeonia","inspirations:paeonia","Paeonia","true"
"Inspirations","inspirations:pink_carpeted_pressure_plate","","Pink Carpet","true"
"Inspirations","inspirations:pink_carpeted_trapdoor","inspirations:pink_carpeted_trapdoor","Pink Carpeted Trapdoor","true"
"Inspirations","inspirations:pink_fitted_carpet","","block.inspirations.pink_fitted_carpet","true"
"Inspirations","inspirations:pipe","inspirations:pipe","Pipe","true"
"Inspirations","inspirations:plain_mulch","inspirations:plain_mulch","Mulch","true"
"Inspirations","inspirations:potato_soup_fluid","","Potato Soup","true"
"Inspirations","inspirations:potted_cyan","","block.inspirations.potted_cyan","true"
"Inspirations","inspirations:potted_paeonia","","block.inspirations.potted_paeonia","true"
"Inspirations","inspirations:potted_rose","","block.inspirations.potted_rose","true"
"Inspirations","inspirations:potted_syringa","","block.inspirations.potted_syringa","true"
"Inspirations","inspirations:purple_carpeted_pressure_plate","","Purple Carpet","true"
"Inspirations","inspirations:purple_carpeted_trapdoor","inspirations:purple_carpeted_trapdoor","Purple Carpeted Trapdoor","true"
"Inspirations","inspirations:purple_fitted_carpet","","block.inspirations.purple_fitted_carpet","true"
"Inspirations","inspirations:rabbit_stew_fluid","","Rabbit Stew","true"
"Inspirations","inspirations:rainbow_bookshelf","inspirations:rainbow_bookshelf","Rainbow Bookshelf","true"
"Inspirations","inspirations:red_carpeted_pressure_plate","","Red Carpet","true"
"Inspirations","inspirations:red_carpeted_trapdoor","inspirations:red_carpeted_trapdoor","Red Carpeted Trapdoor","true"
"Inspirations","inspirations:red_enlightened_bush","inspirations:red_enlightened_bush","Red Enlightened Bush","true"
"Inspirations","inspirations:red_fitted_carpet","","block.inspirations.red_fitted_carpet","true"
"Inspirations","inspirations:red_mulch","inspirations:red_mulch","Red Mulch","true"
"Inspirations","inspirations:redstone_charge","","Redstone Charge","true"
"Inspirations","inspirations:rock_path","inspirations:rock_path","Cobble Path","true"
"Inspirations","inspirations:rope","inspirations:rope","Rope","true"
"Inspirations","inspirations:rose","inspirations:rose","Rose","true"
"Inspirations","inspirations:round_path","inspirations:round_path","Round Path","true"
"Inspirations","inspirations:sugar_cane","inspirations:sugar_cane_seeds","Sugar Cane Seeds","true"
"Inspirations","inspirations:syringa","inspirations:syringa","Syringa","true"
"Inspirations","inspirations:tile_path","inspirations:tile_path","Path Tiles","true"
"Inspirations","inspirations:tomes_bookshelf","inspirations:tomes_bookshelf","Tomes Bookshelf","true"
"Inspirations","inspirations:torch_lever","inspirations:torch_lever","Torch Lever","true"
"Inspirations","inspirations:vine","inspirations:vine","Vine Rope","true"
"Inspirations","inspirations:wall_torch_lever","inspirations:torch_lever","Torch Lever","true"
"Inspirations","inspirations:wet_hopper","","block.inspirations.wet_hopper","true"
"Inspirations","inspirations:white_carpeted_pressure_plate","","White Carpet","true"
"Inspirations","inspirations:white_carpeted_trapdoor","inspirations:white_carpeted_trapdoor","White Carpeted Trapdoor","true"
"Inspirations","inspirations:white_enlightened_bush","inspirations:white_enlightened_bush","White Enlightened Bush","true"
"Inspirations","inspirations:white_fitted_carpet","","block.inspirations.white_fitted_carpet","true"
"Inspirations","inspirations:yellow_carpeted_pressure_plate","","Yellow Carpet","true"
"Inspirations","inspirations:yellow_carpeted_trapdoor","inspirations:yellow_carpeted_trapdoor","Yellow Carpeted Trapdoor","true"
"Inspirations","inspirations:yellow_fitted_carpet","","block.inspirations.yellow_fitted_carpet","true"
"IntegratedDynamics","integrateddynamics:block_liquid_chorus","integrateddynamics:block_liquid_chorus","Liquid Chorus","true"
"IntegratedDynamics","integrateddynamics:block_menril_resin","integrateddynamics:block_menril_resin","Menril Resin","true"
"IntegratedDynamics","integrateddynamics:cable","integrateddynamics:cable","Logic Cable","true"
"IntegratedDynamics","integrateddynamics:coal_generator","integrateddynamics:coal_generator","Generator","true"
"IntegratedDynamics","integrateddynamics:crystalized_chorus_block","integrateddynamics:crystalized_chorus_block","Block of Crystalized Chorus","true"
"IntegratedDynamics","integrateddynamics:crystalized_chorus_block_stairs","integrateddynamics:crystalized_chorus_block_stairs","Crystalized Chorus Stairs","true"
"IntegratedDynamics","integrateddynamics:crystalized_chorus_brick","integrateddynamics:crystalized_chorus_brick","Crystalized Chorus Brick","true"
"IntegratedDynamics","integrateddynamics:crystalized_chorus_brick_stairs","integrateddynamics:crystalized_chorus_brick_stairs","Crystalized Chorus Brick Stairs","true"
"IntegratedDynamics","integrateddynamics:crystalized_menril_block","integrateddynamics:crystalized_menril_block","Block of Crystalized Menril","true"
"IntegratedDynamics","integrateddynamics:crystalized_menril_block_stairs","integrateddynamics:crystalized_menril_block_stairs","Crystalized Menril Stairs","true"
"IntegratedDynamics","integrateddynamics:crystalized_menril_brick","integrateddynamics:crystalized_menril_brick","Crystalized Menril Brick","true"
"IntegratedDynamics","integrateddynamics:crystalized_menril_brick_stairs","integrateddynamics:crystalized_menril_brick_stairs","Crystalized Menril Brick Stairs","true"
"IntegratedDynamics","integrateddynamics:delay","integrateddynamics:delay","Delayer","true"
"IntegratedDynamics","integrateddynamics:drying_basin","integrateddynamics:drying_basin","Drying Basin","true"
"IntegratedDynamics","integrateddynamics:energy_battery","integrateddynamics:energy_battery","Energy Battery","true"
"IntegratedDynamics","integrateddynamics:energy_battery_creative","integrateddynamics:energy_battery_creative","Creative Energy Battery","true"
"IntegratedDynamics","integrateddynamics:invisible_light","integrateddynamics:invisible_light","Invisible Light","true"
"IntegratedDynamics","integrateddynamics:logic_programmer","integrateddynamics:logic_programmer","Logic Programmer","true"
"IntegratedDynamics","integrateddynamics:materializer","integrateddynamics:materializer","Materializer","true"
"IntegratedDynamics","integrateddynamics:mechanical_drying_basin","integrateddynamics:mechanical_drying_basin","Mechanical Drying Basin","true"
"IntegratedDynamics","integrateddynamics:mechanical_squeezer","integrateddynamics:mechanical_squeezer","Mechanical Squeezer","true"
"IntegratedDynamics","integrateddynamics:menril_door","integrateddynamics:menril_door","Menril Door","true"
"IntegratedDynamics","integrateddynamics:menril_leaves","integrateddynamics:menril_leaves","Menril Leaves","true"
"IntegratedDynamics","integrateddynamics:menril_log","integrateddynamics:menril_log","Menril Log","true"
"IntegratedDynamics","integrateddynamics:menril_log_filled","integrateddynamics:menril_log_filled","Enriched Menril Log","true"
"IntegratedDynamics","integrateddynamics:menril_planks","integrateddynamics:menril_planks","Menril Planks","true"
"IntegratedDynamics","integrateddynamics:menril_planks_stairs","integrateddynamics:menril_planks_stairs","Menril Stairs","true"
"IntegratedDynamics","integrateddynamics:menril_sapling","integrateddynamics:menril_sapling","Menril Sapling","true"
"IntegratedDynamics","integrateddynamics:menril_torch","integrateddynamics:menril_torch","Menril Torch","true"
"IntegratedDynamics","integrateddynamics:menril_torch_stone","integrateddynamics:menril_torch_stone","Menril Stone Torch","true"
"IntegratedDynamics","integrateddynamics:menril_torch_stone_wall","integrateddynamics:menril_torch_stone","Menril Stone Torch","true"
"IntegratedDynamics","integrateddynamics:menril_torch_wall","integrateddynamics:menril_torch","Menril Torch","true"
"IntegratedDynamics","integrateddynamics:part_audio_reader","","block.integrateddynamics.part_audio_reader","true"
"IntegratedDynamics","integrateddynamics:part_audio_writer","","block.integrateddynamics.part_audio_writer","true"
"IntegratedDynamics","integrateddynamics:part_block_reader","","block.integrateddynamics.part_block_reader","true"
"IntegratedDynamics","integrateddynamics:part_connector_mono_directional","","block.integrateddynamics.part_connector_mono_directional","true"
"IntegratedDynamics","integrateddynamics:part_connector_omni_directional","","block.integrateddynamics.part_connector_omni_directional","true"
"IntegratedDynamics","integrateddynamics:part_display_panel","","block.integrateddynamics.part_display_panel","true"
"IntegratedDynamics","integrateddynamics:part_dynamic_light_panel","","block.integrateddynamics.part_dynamic_light_panel","true"
"IntegratedDynamics","integrateddynamics:part_effect_writer","","block.integrateddynamics.part_effect_writer","true"
"IntegratedDynamics","integrateddynamics:part_entity_reader","","block.integrateddynamics.part_entity_reader","true"
"IntegratedDynamics","integrateddynamics:part_entity_writer","","block.integrateddynamics.part_entity_writer","true"
"IntegratedDynamics","integrateddynamics:part_extradimensional_reader","","block.integrateddynamics.part_extradimensional_reader","true"
"IntegratedDynamics","integrateddynamics:part_fluid_reader","","block.integrateddynamics.part_fluid_reader","true"
"IntegratedDynamics","integrateddynamics:part_inventory_reader","","block.integrateddynamics.part_inventory_reader","true"
"IntegratedDynamics","integrateddynamics:part_inventory_writer","","block.integrateddynamics.part_inventory_writer","true"
"IntegratedDynamics","integrateddynamics:part_machine_reader","","block.integrateddynamics.part_machine_reader","true"
"IntegratedDynamics","integrateddynamics:part_machine_writer","","block.integrateddynamics.part_machine_writer","true"
"IntegratedDynamics","integrateddynamics:part_network_reader","","block.integrateddynamics.part_network_reader","true"
"IntegratedDynamics","integrateddynamics:part_redstone_reader","","block.integrateddynamics.part_redstone_reader","true"
"IntegratedDynamics","integrateddynamics:part_redstone_writer","","block.integrateddynamics.part_redstone_writer","true"
"IntegratedDynamics","integrateddynamics:part_static_light_panel","","block.integrateddynamics.part_static_light_panel","true"
"IntegratedDynamics","integrateddynamics:part_world_reader","","block.integrateddynamics.part_world_reader","true"
"IntegratedDynamics","integrateddynamics:proxy","integrateddynamics:proxy","Proxy","true"
"IntegratedDynamics","integrateddynamics:squeezer","integrateddynamics:squeezer","Squeezer","true"
"IntegratedDynamics","integrateddynamics:variablestore","integrateddynamics:variablestore","Variable Store","true"
"IntegratedTerminals","integratedterminals:chorus_glass","integratedterminals:chorus_glass","Chorus Glass","true"
"IntegratedTerminals","integratedterminals:menril_glass","integratedterminals:menril_glass","Menril Glass","true"
"IntegratedTerminals","integratedterminals:part_terminal_crafting_job","","block.integratedterminals.part_terminal_crafting_job","true"
"IntegratedTerminals","integratedterminals:part_terminal_storage","","block.integratedterminals.part_terminal_storage","true"
"IntegratedTunnels","integratedtunnels:part_exporter_energy","","block.integratedtunnels.part_exporter_energy","true"
"IntegratedTunnels","integratedtunnels:part_exporter_fluid","","block.integratedtunnels.part_exporter_fluid","true"
"IntegratedTunnels","integratedtunnels:part_exporter_item","","block.integratedtunnels.part_exporter_item","true"
"IntegratedTunnels","integratedtunnels:part_exporter_world_block","","block.integratedtunnels.part_exporter_world_block","true"
"IntegratedTunnels","integratedtunnels:part_exporter_world_energy","","block.integratedtunnels.part_exporter_world_energy","true"
"IntegratedTunnels","integratedtunnels:part_exporter_world_fluid","","block.integratedtunnels.part_exporter_world_fluid","true"
"IntegratedTunnels","integratedtunnels:part_exporter_world_item","","block.integratedtunnels.part_exporter_world_item","true"
"IntegratedTunnels","integratedtunnels:part_importer_energy","","block.integratedtunnels.part_importer_energy","true"
"IntegratedTunnels","integratedtunnels:part_importer_fluid","","block.integratedtunnels.part_importer_fluid","true"
"IntegratedTunnels","integratedtunnels:part_importer_item","","block.integratedtunnels.part_importer_item","true"
"IntegratedTunnels","integratedtunnels:part_importer_world_block","","block.integratedtunnels.part_importer_world_block","true"
"IntegratedTunnels","integratedtunnels:part_importer_world_energy","","block.integratedtunnels.part_importer_world_energy","true"
"IntegratedTunnels","integratedtunnels:part_importer_world_fluid","","block.integratedtunnels.part_importer_world_fluid","true"
"IntegratedTunnels","integratedtunnels:part_importer_world_item","","block.integratedtunnels.part_importer_world_item","true"
"IntegratedTunnels","integratedtunnels:part_interface_energy","","block.integratedtunnels.part_interface_energy","true"
"IntegratedTunnels","integratedtunnels:part_interface_fluid","","block.integratedtunnels.part_interface_fluid","true"
"IntegratedTunnels","integratedtunnels:part_interface_item","","block.integratedtunnels.part_interface_item","true"
"IntegratedTunnels","integratedtunnels:part_player_simulator","","block.integratedtunnels.part_player_simulator","true"
"Macaw's Bridges","mcwbridges:acacia_log_bridge_end","mcwbridges:acacia_log_bridge_end","Acacia Bridge End","true"
"Macaw's Bridges","mcwbridges:acacia_log_bridge_middle","mcwbridges:acacia_log_bridge_middle","Acacia Bridge Middle","true"
"Macaw's Bridges","mcwbridges:acacia_rail_bridge","mcwbridges:acacia_rail_bridge","Acacia Rail Bridge","true"
"Macaw's Bridges","mcwbridges:acacia_rail_bridge_powered","mcwbridges:acacia_rail_bridge_powered","Powered Acacia Rail Bridge","true"
"Macaw's Bridges","mcwbridges:bamboo_bridge","mcwbridges:bamboo_bridge","Bamboo Bridge","true"
"Macaw's Bridges","mcwbridges:birch_log_bridge_end","mcwbridges:birch_log_bridge_end","Birch Bridge End","true"
"Macaw's Bridges","mcwbridges:birch_log_bridge_middle","mcwbridges:birch_log_bridge_middle","Birch Bridge Middle","true"
"Macaw's Bridges","mcwbridges:birch_rail_bridge","mcwbridges:birch_rail_bridge","Birch Rail Bridge","true"
"Macaw's Bridges","mcwbridges:birch_rail_bridge_powered","mcwbridges:birch_rail_bridge_powered","Powered Birch Rail Bridge","true"
"Macaw's Bridges","mcwbridges:blackstone_bridge","mcwbridges:blackstone_bridge","Blackstone Bridge","true"
"Macaw's Bridges","mcwbridges:blackstone_bridge_end","mcwbridges:blackstone_bridge_end","Blackstone Bridge End","true"
"Macaw's Bridges","mcwbridges:brick_bridge","mcwbridges:brick_bridge","Brick Bridge","true"
"Macaw's Bridges","mcwbridges:brick_bridge_end","mcwbridges:brick_bridge_end","Brick Bridge End","true"
"Macaw's Bridges","mcwbridges:crimson_log_bridge_end","mcwbridges:crimson_log_bridge_end","Crimson Bridge End","true"
"Macaw's Bridges","mcwbridges:crimson_log_bridge_middle","mcwbridges:crimson_log_bridge_middle","Crimson Bridge Middle","true"
"Macaw's Bridges","mcwbridges:crimson_rail_bridge","mcwbridges:crimson_rail_bridge","Crimson Rail Bridge","true"
"Macaw's Bridges","mcwbridges:crimson_rail_bridge_powered","mcwbridges:crimson_rail_bridge_powered","Powered Crimson Rail Bridge","true"
"Macaw's Bridges","mcwbridges:dark_oak_log_bridge_end","mcwbridges:dark_oak_log_bridge_end","Dark Oak Bridge End","true"
"Macaw's Bridges","mcwbridges:dark_oak_log_bridge_middle","mcwbridges:dark_oak_log_bridge_middle","Dark Oak Bridge Middle","true"
"Macaw's Bridges","mcwbridges:dark_oak_rail_bridge","mcwbridges:dark_oak_rail_bridge","Dark Oak Rail Bridge","true"
"Macaw's Bridges","mcwbridges:dark_oak_rail_bridge_powered","mcwbridges:dark_oak_rail_bridge_powered","Powered Dark Oak Rail Bridge","true"
"Macaw's Bridges","mcwbridges:jungle_log_bridge_end","mcwbridges:jungle_log_bridge_end","Jungle Bridge End","true"
"Macaw's Bridges","mcwbridges:jungle_log_bridge_middle","mcwbridges:jungle_log_bridge_middle","Jungle Bridge Middle","true"
"Macaw's Bridges","mcwbridges:jungle_rail_bridge","mcwbridges:jungle_rail_bridge","Jungle Rail Bridge","true"
"Macaw's Bridges","mcwbridges:jungle_rail_bridge_powered","mcwbridges:jungle_rail_bridge_powered","Powered Jungle Rail Bridge","true"
"Macaw's Bridges","mcwbridges:most1","mcwbridges:most1","Iron Bridge Middle","true"
"Macaw's Bridges","mcwbridges:most2","mcwbridges:most2","Iron Bridge End","true"
"Macaw's Bridges","mcwbridges:oak_log_bridge_end","mcwbridges:oak_log_bridge_end","Oak Bridge End","true"
"Macaw's Bridges","mcwbridges:oak_log_bridge_middle","mcwbridges:oak_log_bridge_middle","Oak Bridge Middle","true"
"Macaw's Bridges","mcwbridges:oak_rail_bridge","mcwbridges:oak_rail_bridge","Oak Rail Bridge","true"
"Macaw's Bridges","mcwbridges:oak_rail_bridge_powered","mcwbridges:oak_rail_bridge_powered","Powered Oak Rail Bridge","true"
"Macaw's Bridges","mcwbridges:orange_sandstone_bridge","mcwbridges:orange_sandstone_bridge","Red Sandstone Bridge","true"
"Macaw's Bridges","mcwbridges:orange_sandstone_bridge_end","mcwbridges:orange_sandstone_bridge_end","Red Sandstone Bridge End","true"
"Macaw's Bridges","mcwbridges:rope_acacia_bridge","mcwbridges:rope_acacia_bridge","Rope Acacia Bridge","true"
"Macaw's Bridges","mcwbridges:rope_acacia_bridge_end","mcwbridges:rope_acacia_bridge_end","Rope Acacia Bridge End","true"
"Macaw's Bridges","mcwbridges:rope_birch_bridge","mcwbridges:rope_birch_bridge","Rope Birch Bridge","true"
"Macaw's Bridges","mcwbridges:rope_birch_bridge_end","mcwbridges:rope_birch_bridge_end","Rope Birch Bridge End","true"
"Macaw's Bridges","mcwbridges:rope_crimson_bridge","mcwbridges:rope_crimson_bridge","Rope Crimson Bridge","true"
"Macaw's Bridges","mcwbridges:rope_crimson_bridge_end","mcwbridges:rope_crimson_bridge_end","Rope Crimson Bridge End","true"
"Macaw's Bridges","mcwbridges:rope_dark_oak_bridge","mcwbridges:rope_dark_oak_bridge","Rope Dark Oak Bridge","true"
"Macaw's Bridges","mcwbridges:rope_dark_oak_bridge_end","mcwbridges:rope_dark_oak_bridge_end","Rope Dark Oak Bridge End","true"
"Macaw's Bridges","mcwbridges:rope_jungle_bridge","mcwbridges:rope_jungle_bridge","Rope Jungle Bridge","true"
"Macaw's Bridges","mcwbridges:rope_jungle_bridge_end","mcwbridges:rope_jungle_bridge_end","Rope Jungle Bridge End","true"
"Macaw's Bridges","mcwbridges:rope_oak_bridge","mcwbridges:rope_oak_bridge","Rope Oak Bridge","true"
"Macaw's Bridges","mcwbridges:rope_oak_bridge_end","mcwbridges:rope_oak_bridge_end","Rope Oak Bridge End","true"
"Macaw's Bridges","mcwbridges:rope_spruce_bridge","mcwbridges:rope_spruce_bridge","Rope Spruce Bridge","true"
"Macaw's Bridges","mcwbridges:rope_spruce_bridge_end","mcwbridges:rope_spruce_bridge_end","Rope Spruce Bridge End","true"
